marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,9590966,RI27ENMHR7Q97,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,N,Great!,"Loved this for my daughter and nephew. It helps the pacifier stay in their mouth while still giving them the freedom to spit it out if they really want. My nephew loved hanging on to the Giraffe when going to sleep. As long as we had this, bedtime was easy peasy.",11/17/2012
US,16994930,R1OQKI2BZ3RE8G,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,1,N,Y,Best product ever!,"My 2 month old son loves his wubbanubs, not to mention how convenient they are for me as well. I was constantly picking up and having to wash his other pacifiers because whenever they fell out they were gone. However with the wubbanub it stays on his chest and he is able to grab it again with his mouth whenever it falls out. He also loves to hold the animal which is a great thing at this age of development! Love this product!!!!",3/29/2013
US,36239805,R10SJYND301K7U,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,3,1,3,N,Y,pretty good,My baby liked it for a couple weeks only......after  that he liked it as a toy more than a pacifier! however i liked how it stayed close to my son so he could suck on it anytime!,8/19/2011
US,13517239,R3UYQZYTU49XN,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,Y,A Godsend....,My daughter is now 6 months old and this is her best friend!  She learned fairly quickly how to put this back in her mouth on her own which saved us many a trip up and down the stairs to her room.  She only uses him at night and on occasion when she's trying to sleep while we are out and about.  The giraffe makes grabbing and replacing so much easier for little ones.  Well worth the money.  Easy to clean too as we just put him in a pillow case and run it through a delicate cycle with her other clothes.,4/25/2014
US,40683294,R2GNQ2WWXAI5Q,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,4,0,0,N,Y,Baby loves to snuggle with his wubbanubs!,"My kid loves wubbanubs.  I received a frog one for my baby shower, and, even though my little boy doesn't rely too much on comfort sucking, he really appreciates having the frog around, so I bought him a little giraffe that could stay in his nursery for when he is soothing himself to sleep.  He almost never uses the pacifier , but loves to chew the side.  He also loves to study the faces and then, naturally, he needs to eat the faces...because that's just what babies do :)  This is a great addition to a baby shower gift, in my opinion!",9/5/2013
US,41574155,RY3NV72P36KJM,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,Y,great for the car seat,My son loves this. Esp. great for the car seat.,4/26/2015
US,11093875,RIQ99HZ1KY7LC,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,Y,Five Stars,Our daughter loves this more as a little stuffed animal than for the pacifier.  But it's cute!,4/19/2015
US,18504810,RCQO5EKSAW0D9,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,2,2,N,Y,wubbanub,The giraffe with it's long neck seems to be the easiest for my baby to manipulate. She loves to have a pal to hold on to when she sleeps.  The shipping and price were competitive. I have no complaints.,6/26/2013
US,12761065,RT8RC4057H79Z,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,Y,Love Wubbanubs!!!,These paci's are amazing! My boy loves them!!! They are super cute and easy to clean too! Love love love!,12/27/2012
US,18630728,RIBMR33OGG95Z,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,2,1,2,N,Y,Needs removable binary,"This would be a much more practical product if the binary were removable for sanitizing, not sure why they haven't changed that by now",3/22/2013
US,13718623,R3PSYTYG0BXTKC,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,N,Too cute,too cute but he won't use any pacifiers.  guess Im grateful for that but would recommend to others or give as a gift.,5/19/2013
US,14097941,R1LTAY2J09ROMY,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,Y,Love this!,We Absolutely love this Pacifier! My daughter never loses it and she snuggles with the giraffe as she falls asleep,9/2/2013
US,48232622,R2KQ0K1I67QNXL,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,Y,We love the giraffe,We have used these for all 3 of our children! We love the giraffe.  Very prompt delivery after a not so good transaction with another seller. Thanks!,8/1/2015
US,18262891,R2MTHVJGYS82PI,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,Y,Must Have for Newborns,"We would be lost without a few of these - one in the each car and one in the house. Seriously, the kid loves it. We are a little worried about having to break the habit, but willing to take that chance for the comfort this gives her now. They are well constructed, they come in numerous styles, and they are easy to wash. We have purchased several of these for friends now, too.",11/8/2013
US,52144795,R2KBMED35RH0EJ,B0042TO3NK,21803708,wubbanub infant plush toy pacifier giraffe,Baby,5,0,0,N,Y,So adorable.,"While I could never get my son to take a pacifier, this one was the only one he would take (or just chew on). It travels well and despite being thrown all over the place for the last six months, it looks brand new still.<br /><br />I love how my son was able to hold onto the giraffe and chewed on the pacifier. It almost served as a lovey for a long time.",1/3/2014
us,27724665,r30quz7g3in36s,b0045ow4la,22060147,sassy teething feeder,baby,1,2,2,n,n,got a different one than what i order,"i order this one, but they send me a different one and i hate it. this is the one they send me, the sassy-polka dots<br /><br />[[asin:b00cq5zi22 sassy polka dots teething feeder]]<br /><br />so in my review of this sassy-polka dot one, i do not like it. the top or cap does not have the 'filler' that keeps whatever you put in the net cool. also, it's a pain to get it open to put fruit in or to take it open to wash. you have to squeeze the 2 sides while turning it in counterclockwise to open it. it is so difficult and i just hate it. can't get a refund coz i opened it.",11/30/2013
us,21321677,r3iw5z7jcfnzw,b00bh08t1o,22189989,"geratherm basal digital, digital cycle thermometer for determination of the time of ovulation.",baby,4,1,1,n,y,"accurate, but annoyingly slow.","this thermometer is accurate, but it takes a very long time to finish, and there is no beep to let you know it has finished taking your temperature.  to get around this annoyance, i put the thermometer in when my alarm goes off and hit snooze for 10 minutes.  when the alarm comes on again, i check the temperature and record it.  hopefully 10 minutes is a long enough time for it to reach the peak temperature!",11/30/2013
us,39716858,rhd2xc7c8ce4d,b0069shr4o,22472066,"harmony v6 highback booster seat, black tech",baby,5,3,3,n,y,this is perfect. makes putting 3 kids in the back row ...,i was looking for a slim high back booster for my 3rd row seating. this is perfect. makes putting 3 kids in the back row much easier.,9/21/2014
us,46166002,r13h14w4t2te57,b0033uwt8a,22504307,"jeep universal stroller hook, pack of 2, 360 degree swiveling hooks, installs in seconds, black",baby,5,0,0,n,y,what's not to love!,"these are so easy and so convenient! they hold up very well. a lot of strength for their small size, which is great because it doesn't get in the way of folding up the stroller. 2 pack was nice, i got one on each stroller.",2/6/2014
us,13703129,r2g5s6yz8puf3w,b00af2qit0,22566216,spill spoiler 3 count cap,baby,5,8,10,n,y,the spill spoiler works!,"i ordered a set of the regular spill spoiler caps at the same time as i ordered a set of the sport caps.  i am equally pleased with both, so this review mirrors my comments on the sport caps.<br /><br />i drink nutritional drinks and energy drinks in the car and at home, and have a tendency to be a klutz and spill whatever i am drinking in the car and on the furniture.  when i happened onto the spill spoiler ad, i  ordered a set of the regular caps and a set of the sport caps.<br /><br />up-front, i will say i was very pleased to see a listing of the types and brands of bottles each cap fits.  i didn鈥檛 have to wonder if the cap would fit my particular drink bottle.<br /><br />upon receipt of the caps, i immediately tried them and found they do exactly what the ad says.  unscrew the drink鈥檚 regular cap, screw on the spill spoiler cap, stick in a straw, and you are ready to go.  pull out the straw and the hole closes and your drink doesn鈥檛 spill.  at the end of the day (or whenever), just put the cap into the dishwasher and it is ready to go again.<br /><br />i am elated to have found the spill spoiler.  since i am not only klutzy, but also have been known to lose things, i am going to order another one or two sets of each cap.  they work. i recommend them to anyone who drinks and spills things, and that is everyone.",3/7/2013
us,2781104,r2uj9sk0ywd4wz,b00wk4jbd6,22578757,dreambaby lady bug led night light,baby,5,0,0,n,n,it's just enough light to soothe her and it has a 30 minute shut off timer which is very useful. i like it because it has led li,my little one loves this night light. it's just enough light to soothe her and it has a 30 minute shut off timer which is very useful. i like it because it has led lights and it's one touch operation.,5/24/2015
us,50219988,r24jlpwzp6ndlc,b001bfasly,22842035,"nuby 3-d bugs pacifier sz 0-6 months, colors vary 2/ pk",baby,2,0,2,n,n,was hoping it would be better,"i bought every type of pacifier at babiesrus to see which my son would like, i really liked how these pacifiers looked. however at 0 months is teething element really needed? this is one of my sons least favourite pacifier, i'm not sure what he doesn't like about it, but he really hates it. it's a shame because i like the consept but it just wasn't for us.",12/1/2008
us,45044528,r3k5kzlumizvmo,b004s5w9ts,22927683,"rumparooz cloth diaper cover snap, robotronic newborn (discontinued by manufacturer)",baby,5,0,0,n,y,great for smaller babies,perfect fit for little babies. only thing that did not swamp our little guy.,12/6/2014
us,2128678,rr0tdngw9zlrw,b00hzo5s4m,23469333,"munchkin white hot infant safety spoons, 4 count",baby,4,0,0,n,y,good,"good, the change color when the food is hot, is a good help",1/14/2015
us,21006913,rnavlsdsby53u,b00hzo5s4m,23469333,"munchkin white hot infant safety spoons, 4 count",baby,4,0,0,n,y,they get the job done,"they do change color (turn white)...but it seems like it takes a temperature that would be extremely too hot for a baby...they should be a bit more sensitive.  these are probably my least favorite spoons...but they get the job done so i will keep them, happily :)",5/5/2015
us,28500207,ruln2zv9h9eyv,b00aa6euaa,23538260,"fisher-price spacesaver high chair seat pad, pear",baby,5,0,0,n,y,nice replaceable pad,how great that fisher price made a replacement seat cushion for the deluxe space saver high chair.  very nicely made and washes up well.,7/23/2013
us,11911911,r9fb7010kxkpd,b0069209fy,23565656,delta universal 6 drawer dresser,baby,5,0,0,n,y,so far we love it. it looks just like the picture,"so far we love it. it looks just like the picture. it took me over an hour, maybe closer to 2 to assemble with a drill. feels pretty study.",12/27/2014
us,1374217,r2zhkpw6uvgfmh,b0069209fy,23565656,delta universal 6 drawer dresser,baby,5,1,1,n,y,i installed it by myself and very easy. i love the material too,"the dresser has delivered faster than what they told me. i installed it by myself and very easy. i love the material too, i think the top and sides are made by real wood, they are thick and heavy. i was thinking to buy changing table but i decided to just put the changing table on top of this dresser, because the height is perfect to me, no need changing table anymore... safe money and space in the room for something else!",7/13/2014
us,43780035,rrnvvaisash8t,b0068iepli,23565656,delta universal 6 drawer dresser,baby,5,0,0,n,n,love it!,"this dresser is perfect! it is really built well, very sturdy and definitely has some weight to it. my husband and i love it and we know our baby will too!",12/7/2014
us,27263634,rx0lw95a76ke5,b004fupwn6,23565656,delta universal 6 drawer dresser,baby,5,0,0,n,y,"great quality, easy assembly",this was delivered super fast and came in great condition. there was a small nick on one of the drawers but i used a little white out and it covered it. i love the look of these and they were pretty easy to put together.,5/25/2015
us,50332332,r3pxhwmx0hc5dw,b0069209fy,23565656,delta universal 6 drawer dresser,baby,5,6,6,n,y,"great product, fast delivery! love it!","we ordered this for our daughter's nursery. it was delivered very quickly, in great condition. it did take a while to put together but it was not difficult.",11/11/2012
us,22366538,r37wly1m9o0rd3,b00hrw6aje,23651103,silikids siliskin top lid,baby,1,0,0,n,y,don't bother.,this only fits siliskin brand cup. no one has cups that are what they call &#34;standard&#34; that would be a 2&#34; diameter cup. i didn't even bother returning it. it's just a random toy getting kicked around. it's a great idea if it had some more stretch to it and actually fit several sizes of glasses.,11/4/2014
us,40002283,r221l4chs3p7zt,b0050gd2ek,23822049,britax b-agile stroller child tray (prior model),baby,4,0,0,n,y,does the job,"i like this, but i didn't like that it was a separate purchase from the stroller, but i loved the stroller overall. ah well. but in general, i live that it has a cup spot bc it is helpful to put the sipper cup in there. and it's not sliding around. t also comes undone pretty easy. the one major con which is why i gave it four instead of five stars is that i can not put the car seat in the stroller if this is on. sometimes if my son is sleeping i might just throw the car seat in the stroller but i have to remove the tray and reinsert the pieces to hold the seat. it's just cumbersome. i know this is not the case with other strollers.",8/17/2013
us,51901996,r67t3r8u3py1s,b002mg5yf6,23856065,50 personalized wedding ribbons (bridal/ baby shower favors),baby,5,1,1,n,y,... arrived 2-3 days after i ordered them and look great.,the ribbons arrived 2-3 days after i ordered them and look great.,7/6/2014
us,28724474,r27ul8gf1e3iyu,b000lpurqg,23962944,"nuk 62656 perfect fit replacement nipples, medium flow",baby,5,1,1,n,y,fits nuk only!,"have also other wide nipples (dr brown, avent, etc) but found this will not fit dr brown, but do 'kinda' work on avent--",1/8/2013
us,49580650,rybjfcx0jqqex,b003f1d2l0,24035633,gerber flatfold premium cloth diapers 12-pack,baby,4,2,2,n,n,great multi-purpose cloth,this is a great multi-purpose cloth.  uses include:  diapers:  i prefer other brands of cloth diapers but these work okay.  burp cloth:  these make great burp cloths.  they cover a larger area then traditional burp cloths and are very absorbent.    wash rag:  i use these to wash my son's face and hands after he eats.  they work great.  peekaboo:  my son loves playing peekaboo with these.  they're small enough and light enough that they're easy for him to pull on/off his face to play peekaboo with us.    cleaning rags:  once we're done using these for my son they'll make great cleaning rags.    the cloths start off very stiff and get softer as you wash them.  i would recommend washing them at least 3-4 times before you use them.  even after repeated washings they are still somewhat stiff.  the texture is closer to a washcloth then a blanket.,11/12/2011
US,27314477,R1SSU81JTBL1Y8,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,Aint Nobody like Nuk! They seem to have the best pacis ...,Aint Nobody like Nuk!  They seem to have the best pacis around...,8/5/2015
US,14936003,R1TWIC97T7N43V,B004JAVAMY,24160750,size 2 silicone pacifier,Baby,1,0,0,N,Y,They sent me latex instead of Silicone pacifiers!!!,Before opening the package you have to make sure the soft part of the pacifier is doesn't have the classical latex light brown color (as this indicates they are not made of silicon but latex!). I didn't realize this and opened the package... my daughter doesn't like them at all (already used to silicone pacifiers).Thumbs down for Nuk here!,10/9/2013
US,48594653,R2BSQJGBPZ4BJ0,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,4,0,0,N,Y,excellent pacifiers- when my son rejected his newborn green pacifiers ...,"excellent pacifiers- when my son rejected his newborn green pacifiers after 6 months we went straight to these and havent looked back. after awhile they crack and moisture gets inside and i throw them away, but for now they are great!",6/6/2015
US,43890601,R3PVEIMLA2MYIA,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,4,0,0,N,Y,it's good,good item... but my daughter does not bite...,7/9/2014
US,22219296,R2LNS9IT829SV5,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,1,0,0,N,Y,colors too varied,"Got two blue pacifiers, understood that colors may vary, Not thrilled with style that I've recieved.",2/8/2015
US,18793520,R2YLCNYPSC0L55,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,Five Stars,Great and quick transaction. No problems at all.,6/28/2015
US,16106747,R2ND0560001S3J,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,2,1,2,N,Y,COLORS MAY VARY,"I didn't notice that the colors may vary.  I thought I would be receiving green, blue, and orange pacifiers for my SON.  Instead, he got purple and pink pacifiers.  Lucky him!  Yes, he uses them, and yes, he's been called a girl by strangers when they see it!  I don't want to get into stereotypes, etc., really, but if you want a specific color, don't order this.",6/11/2014
US,46099296,R1QU6VUN0I3NIG,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,Five Stars,I do think it makes my Co-workers uncomfortable when I break them out during a stressful day.,7/18/2014
US,13290123,RFDLNHL3ZGJZ0,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,4,0,0,N,Y,It would be better if you could choose your color,It would be better if you could choose your color. Didn't like that I got pink for my little boy. But love the brand- best pacifiers out there.,8/22/2014
US,22415009,RAJMVWFB7Y0UV,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,1,1,N,Y,just GREAT,My baby has used nuk pacifiers since he was born. He loves them and I love its colors and designs. I feel very comfortable and secure with all NUK products.,6/19/2011
US,42149185,R2WMUDSYIR84C5,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,2,2,2,N,Y,not for babies with big cheeks,My baby loves this pacifer but I don't give it to her because the sides are not meant for her big cheeks. She always had red marks on the sides on her face from it. I tried size one and two.,12/27/2013
US,44099677,R186XQ8M6GMHOS,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,2,1,2,N,Y,Love NUK but not in blue and green,My daughter loves the NUK pacifiers but I was very unhappy recieving two packages of blue and green pacifiers when I thought I was getting pink and yellow!,7/29/2012
US,927068,R3Q2D05CJROSYX,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,4,0,0,N,Y,Four Stars,Not bad,2/4/2015
US,44497088,R3Q8YTFFX3QQL,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,3,0,1,N,Y,"Obviously they work and are great, problem is I only give them to him ...","Obviously they work and are great, problem is I only give them to him inside the house because I was sent girl colors and not the boy colors.  Not worth sending them back but very disappointed all the same.  Now he just turned 6 months so I need the next size anyway.  But these kind work great and are shaped to be more natural.",7/3/2015
US,44174316,RTCFIGQJXJG3F,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,best paci,Our favorite paci's by far and we have tried TONS and tons with all 3 kids.,3/11/2015
US,9487183,R3SZETDFP2YZAW,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,N,One of the better paci's on the market!,She used it to help her go to sleep and she likes it. Water get's into the nipple when washing so just need to squeeze the nipple to get the water out and then push the nipple to one side and while holding in that position shake the water out. This works well to keep the paci clean.,3/13/2013
US,36162979,RVEDFUCYGN5JZ,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,4,0,0,N,Y,Nuks.,"So, it's hard to mess up this product. My daughter likes they. She carries them around in handfulls. THey are easy to clean and brightly colored. Total success.",12/24/2012
US,45681425,R44UN4D3H5P1C,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,Baby's Favorite for Teething,The kid loves it - 9 months old. NON LATEX - perfect for us since my husband as bad topical latex allergy.,7/18/2015
US,13394906,R3E1ZT2AWKCVMS,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,I have tried avent and nuby and she wont like them.,"the only paci my baby will accept, I have tried avent and nuby and she wont like them.",12/5/2014
US,15916885,R3SRJK78H61TOE,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,4,2,3,N,Y,Good buy,"The only problem I had with buying this product was that Amazon did not let me pick my colors. As a result, my son ended up with a pink pacifier. But the product itself is great.",5/4/2012
US,1919134,R1B6RHLR1V6BV5,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,Five Stars,The paci's are perfect but I do wish I could pick the colors.,12/12/2014
US,1433715,R1JQB174LDIGXX,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,Five Stars,These are fabulous!,8/15/2014
US,47775181,RG847J2TAB14B,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,4,0,0,N,Y,Works for our 9-month old,"These Nuks have been around for ages and they still work as promised.  My one complaint is that they can become a bit waterlogged (either water or baby saliva) and make some noise when sucked, but if you have 3-4 of them in reserve and can rotate, then you're fine.",9/18/2011
US,11926194,RJ2BEJ8WXDEUM,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,3,0,2,N,Y,Why can't we choose our own colors?,"This is the only paci my baby will take. I ordered this paci and knew that I didn't have a choice with the colors. I was hoping for gender neutral colors. Anyway, I have a boy and received a 2 pack of red and hot pink pacifiers. Ugh, I don't understand why we can't pick our own colors. Frustrating!",12/25/2012
US,13605688,RRXSD4CJAVMXU,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,The good stuff,"This is the only pacifier my baby will take. I like the different sizes for the different ages. Says it's ok for the teeth, i guess I'll see in 5 years :)",4/12/2013
US,44494017,R2N4UYQ6QLUWJ4,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,Love 'em,We love NUK because they seem to be the only style of pacifier that will stay in newborns mouths for more than 5 seconds. I also love that they come in multiple sizes to grow with babies who have a hard time dropping the habit as newborns.,8/17/2015
US,27837355,R3SC2YKS0SSM2D,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,3,5,N,Y,Love em,"We love these binks.  I also like that with the size 2, gunk doesn't build up around the base of the nipple.  Stays very clean.",6/28/2012
us,48475049,r2ve304xh9qsji,b00kwhij86,24181145,swaddle - 2-in-1 size classic zen swaddle 鈥?weighted swaddle blanket to mimic mother's touch and grow with baby. 0 to 6 months. up to 29. 100% cotton.,Baby,1,1,3,N,Y,Disappointing,"This was a very disappointing purchase. The swaddle material is WAY too flexible. It allowed my 10 lb 6 week old baby to maneuver his way out of it.  That should NOT happen with a baby this tiny and with such unintentional, immature movements. So, getting past that...the &#34;weights&#34; (sewn in bean bags like the little ones you toss) are awkwardly placed. I think if they would place Velcro on the inside and some velcro on a couple bean bags...it would work better. When you finally stretch out this material and get baby all wrapped up...you'll find the weights are in weirdo spots. It was a poor investment. On a positive note, I did buy a different wrap the Alden + Anais &#34;Easy Swaddle Blanket&#34;. Perfect Swaddle with a perfect fit. To sweeten the deal a little more...it's less expensive!",11/29/2014
us,10905068,r2l86prc7o4nzh,b00125nzsq,24280075,mommy's helper car seat sun shade,baby,5,0,0,n,y,nice coverage to keep car seat cool.,gave to new grand baby and parents use it a lot as they live in arizona.,1/22/2015
us,17071613,r1pq2ue286gz77,b00125nzsq,24280075,mommy's helper car seat sun shade,baby,5,0,0,n,y,great,keeps the set cool.  easy to put on and take off to store.  the grandkids can take it off themselves.,7/6/2013
us,18706285,r256rae35in6uz,b00125nzsq,24280075,mommy's helper car seat sun shade,baby,5,0,0,n,y,we used to carry water bottles around just to try to cool off the metal part of the seat belts because ...,"this made a huge difference in the phoenix weather. we used to carry water bottles around just to try to cool off the metal part of the seat belts because they would literally burn our children's legs. since using these, the metal stays slightly warm instead of scalding hot. highly recommend this product.",2/4/2015
us,29213762,r2bgz8ey038g96,b00r2vgwl6,24429415,graco glider lx gliding swing,baby,3,0,0,n,y,great buy... but....,i wish i could give this swing 5 stars my baby girl loves it.... i bought this for my lo who is still in the nicu.. the nurses and my lo love it... but recently after about month and half of use the battery compartment doesn't work... tried changing the batteries 3 times to no avail so i hauled this thing home and tried plugging it up to see if it's the motor it works perfectly plugged up just not on batteries... it's disappointing because now my lo can't use it in the nicu... because they have rules about plugging up swings and gliders. going to try and contact graco if that flops i'll have to return it to amazon..i hope not because my baby girl loves it... but i do have to say the music is awful the speakers are poor quality.. my baby just like the nature sounds,5/25/2015
us,7810685,r1urrkvmzj82ll,b00ao083ku,24429415,graco glider lx gliding swing,baby,3,0,1,n,y,three stars,it's not what i expected.  it really does not swing. it just glides.,2/20/2015
us,35832387,rcv7qz1y3xsx2,b00cxvosl6,24429415,graco glider lx gliding swing,baby,4,2,2,n,y,great swing!!,"our little boy loves staring at the hedgehog, and is slowly rocked to sleep. quietly rocks baby which is something we were looking for. the sounds are good, but wish there was more volume control. the only thing that keeps this from a five star is that the music isn't great. but we don't really use that feature anyway.",3/4/2015
us,49612837,r1v7bssts8v4gm,b00ao083ku,24429415,graco glider lx gliding swing,baby,1,17,23,n,y,"great product, doesn't last, and graco warranty policy is almost worthless","we loved, loved, loved this glider.  my daughter fell asleep in it immediately, then lost interest, then went right back to it.  i wanted one for myself.  it's been great.  unfortunately, after having it less than 3 months, the wiring for the music stopped working.  we tried batteries, ac plug, etc., but it's the wiring. (once the music came on randomly with lots of static, and then shut off again).  i called graco.  getting hold of anyone is a challenge because their hours are limited and then they were closed additional hours for staff training.  seriously?  this is a big company.  anywho, just reached someone.  they will send me a new motor - oops, it's out of stock and will take 4-6 weeks to get in.  ok, i say, can't you send me a new one?  yes, we can send you a prepaid fed ex envelope.  that will take 7-10 business days to get to me.  then, i box up the swing and use the label (fed ex ground) to send it back.  then, they will fed ex ground a new one to me.  let's be very generous and say this will take 24 days.  in a baby's life this is a long time.  these things have a limited life to them, so not having it for 24-42 days is ridiculous for a $120 or whatever item.  super disappointed in graco and certainly will make a difference when i am weighing the purchase of a graco item over another item.",6/14/2013
us,10789420,r3ht7sy47km7qo,b006p05s0q,24657845,brica gopad diaper changer,baby,5,0,0,n,y,love it!!,"this diaper changer is great. we use it &#34;on the go&#34; but also around the house all the time.<br /><br />the pad is very big, so the baby is really comfortable and we'll be able to use it for a long time. i really like the little bags that came with it, really useful to dispose of the dirty diaper.<br /><br />i bought it for my husband, thinking that he will need a discrete diaper changer and not one pink or something like that, it turns out it is very discrete but i also love it and use it all the time!<br /><br />i'm really happy with this purchase. highly recommended.",8/23/2013
us,19601140,r328wcblv91ntb,b00b9glckq,24716712,the sili squeeze ultimate sili pack: 4oz original sili squeeze & 6oz sili squeeze with eeeze,baby,5,0,0,n,n,i love making my own pouches of yum,i love making my own pouches of yum. these are gr8 as they serve as a cold pack for bruises on heads or lips... etc.,9/7/2014
us,14684620,r36c81peuira2q,b001c3kxpg,24884863,avent express ii microwave steam sterilizer,baby,5,0,0,n,y,excellent!!!,excellent product from avent. worth the money. it works perfectly for avent feeding bottles. fits most of the microwaves. its easy to use and would recommend this product.,11/29/2011
us,47263388,r3nrvd3p1elkfa,b00g6g3o3w,25200342,"12 pack of colorful changing led liquid sensor lights-- ice cubes shape, so amazing",baby,2,0,0,n,y,ehhh don't choose these,"so they didn't come with instruction so i had a hard time turning them on until i realized they turn on in water. after my first use i wasn't able to them then of either wish led to them burning out, and even rusting from inside because i guess the water leaked in. they size look pretty for a short time, and they are cute and tiny but over all annoying let down...",3/28/2015
us,4479390,r1str7x5a977w,b0091537c8,25329150,hudson baby multi-fabric blanket,baby,5,0,0,n,y,so cute!,i just received this and it's precious! i don't know what i'm having yet and wanted an affordable option to bring baby home with if i have a girl. this fits my needs perfectly,8/25/2014
us,25497315,r3h2nmke9hpjr4,b00119vti6,25512016,ergo baby back pack - black,baby,5,2,2,n,y,great diaper bag!,"well-made quality back pack! i love that i can have all my hands free with baby and all the supplies!  and i love my husband can take it and pack it and not feel weird about carrying a woman's purse--which is what a lot of diaper bags look like now. the two zipped pockets on the inside are nice and roomy. i am a breast feeding mom, there are more than enough compartments for keys, nursing supplies, changing supplies, sunglasses, and extra clothes for my son. i really love it. the quality of the bag is well made, just like the baby carrier. i love them both.",8/17/2013
us,45343682,rxpv0qkw58023,b004ftq9gq,25645905,disney inflatable safety bathtub bumpers,baby,1,0,3,n,y,disney inlatable safety bathtub bumper,i expected a cover that protected the babies bottom.  something that i could use on vacatton. this was a total waste of my money and time. this makes me  very leary of ordering on line.,1/19/2013
us,10206483,r2u4wq27ebmhze,b007aynpre,25788262,x large contemporary tall tree leaves falling birds flying approx 70 inches or 6 feet wall sticker decal,Baby,5,0,0,N,Y,Five Stars,love it ...is very nice fast shipping is worth every penny ....,8/7/2014
us,45386161,r2ygnx067myz7r,b007aynpre,25788262,x large contemporary tall tree leaves falling birds flying approx 70 inches or 6 feet wall sticker decal,Baby,4,0,0,N,Y,Its big.,"Not very happy with this being delivered folded into 4, a lot of wrinkles, but the overall product is nice and large.",7/23/2013
